title,artist,album_art_url
Karma,Taylor Swift Featuring Ice Spice,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02bb54dde68cd23e2a268ae0f5
U + Ur Hand,P!nk,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e020156b42e6443277454bb30fa
Will You Be There,Michael Jackson,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02bf4cf0f48b94d0c8297b751a
Far Away,Nickelback,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02bad7e941f557e06019b87fd4
Forever Young,Alphaville,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02d9e75c5f3171721381f2f698
No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02046527a9c176f7c2916f3530
Underneath It All,No Doubt Featuring Lady Saw,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0274d6d9af056634cb96a6f5ac
DNA.,Kendrick Lamar,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e028b52c6b9bc4e43d873869699
Sacrifice,Elton John,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0210a2dbd14d14e7495e7bf7e5
White Horse,Taylor Swift,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e027b25c072237f29ee50025fdc
You're My Best Friend,Queen,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02e319baafd16e84f0408af2a0
Heaven,Kane Brown,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0238b5477af6530ef9163c602d
Easy,Commodores,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e029d52169c3b609d4630e04433
Bounce Back,Big Sean,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02fd6fe0db20b774c35628dace
Music,Madonna,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02e7bba2f848d93d632e4dfd35
Buy Dirt,Jordan Davis Featuring Luke Bryan,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02dfdefe159fd457b152e9d367
Best Song Ever,One Direction,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e023cf0191cca87a4bc7e34bc4a
You Should Probably Leave,Chris Stapleton,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e029408342067e2ff50d69a3c98
Fake Love,BTS,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02a274bd961be8afb88d0d5c54
All Time Low,Jon Bellion,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02a01c1fddc334c0bd15e4452d
Prayer In C,Lillywood & Robin Schulz,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e024a2428589e34a44ee8844355
Heartbreak Hotel,Whitney Houston Feat. Faith Evans & Kelly Price,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0284b84d08fdbaebb99098890c
It's Your Love,Tim McGraw With Faith Hill,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02d282f3a0a345c94bf754fa60
Stay Fly,Three 6 Mafia Featuring Young Buck & Eightball & MJG,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e029d67ee15496b0e2db9ae4404
Arcade,Duncan Laurence,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0259ce61a220822995a3ccd27f
Take You There,Sean Kingston,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02f7bfc1a13e585524bcd3d376
Always On Time,Ja Rule Featuring Ashanti,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0298590fd341411b3ba27d0554
Do You Remember,Jay Sean Featuring Sean Paul & Lil Jon,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0240c2b9ade6132573be714cb7
Walk It Talk It,Migos Featuring Drake,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e029c188c494d8bfaf895411890
The Scotts,"""THE SCOTTS, Travis Scott & Kid Cudi""",https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0209db38c6c41528684f6ca6a7
Bennie And The Jets,Elton John,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02f72f1e38e9bd48f18a17ed9b
Obsessed,Mariah Carey,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0230154d10ab00b2c9d33508de
Billionaire,Travie McCoy Featuring Bruno Mars,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0237ce3dd20c2318e13c6608ed
Kiss From A Rose,Seal,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0233d4866ed921300e8ef50808
Amazed,Lonestar,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02a9497d4c1105e8c93a47b432
In The Name Of Love,Martin Garrix & Bebe Rexha,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02b3d48927d5a423bdbdb20166
Made You Look,Meghan Trainor,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e025cd76705ba9e33340a92bca7
Life Goes On,BTS,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0217db30ce3f081d6818a8ad49
I Get Around,2Pac,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e029f4932c81421643cd111a652
Can't Believe It,T-Pain Featuring Lil Wayne,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02071774b4c7a8c93855efe6be
New Divide,Linkin Park,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02148cd93cd936ee29cb4db587
Two Princes,Spin Doctors,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02436e38032cf3389d01426eca
Take My Breath,The Weeknd,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02e6c40bd47002f3faffb31ebe
Lost Boy,Ruth B,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02b09403f05bc0c306cf96990f
Tainted Love,Soft Cell,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0249c982dae436bac27c336f45
Waiting For Tonight,Jennifer Lopez,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e025c34d7a87663652675cf3264
Walk Of Life,Dire Straits,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0258c4e9c84ece7d31f51636f3
Please Mr. Postman,The Marvelettes,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e027834b647f7c7013e7b2c53de
Creep,Radiohead,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02ec548c00d3ac2f10be73366d
"""Sugar, Sugar""",The Archies,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02fbc98da6995bb0a504ed363d
Raindrops Keep Fallin' On My Head,B.J. Thomas,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e022d4b1c24daebd87a7578a0aa
Stuck In The Middle With You,Stealers Wheel,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02a5ce236c22035a02cf87d4de
I Like You (A Happier Song),Post Malone Featuring Doja Cat,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0234362676667a4322838ccc97
Boom Clap,Charli xcx,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02f25708a82f08e58dcc7271bc
I Knew I Loved You,Savage Garden,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e025f2acb28c792e4594c0f11e8
Faded,Alan Walker,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02a108e07c661f9fc54de9c43a
Thunderstruck,AC/DC,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e029a9b1cc067e4460da04adce2
This Girl,Kungs vs Cookin' On 3 Burners,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02af72d0856c5527dc97f3ea08
With Or Without You,U2,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02b7bea3d01f04e6d0408d2afe
Beautiful,Bazzi Featuring Camila Cabello,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0205559264ebef3889709826cf
Movin' Out (Anthony's Song),Billy Joel,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e026ce61113662ecf693b605ee5
Missing,Everything But the Girl,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e027b95909afe7b03cc64c28add
Breathe,Faith Hill,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02f4adbbdcd39b09e5f0b9e03e
Hurricane,Luke Combs,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02a456620e42fb68e8976c91b5
U Don't Have To Call,Usher,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e027750146aac26aade0a867913
The Power,Snap!,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02dbdaebc580486417330f2500
All I Have,Jennifer Lopez Featuring LL Cool J,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02c0d17a37386e6891cc4d8877
Glory Days,Bruce Springsteen,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02a43a6482e327d623bb0c0f77
"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb & Nine Stories,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02ae5d490ee490c3ee46f65ec0
Need You Tonight,INXS,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e024053ce7818f114a4e8dde08f
Caroline,Amine,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02fd6fe0db20b774c35628dace
Your Idol,"""Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee""",https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e024dcb6c5df15cf74596ab25a4
White Christmas (1947),Bing Crosby With Ken Darby Singers & John Scott Trotter & His Orchestra,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e028004cd6b343732b0e1e666f5
People Are Strange,The Doors,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0286339e6cd71cc2a167451ee5
Shadow Of The Day,Linkin Park,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e026e996745f2c7b8036abef213
"Streets Of Philadelphia (From ""Philadelphia"")",Bruce Springsteen,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0231edc5bd8f156b173015ed19
I Love You Always Forever,Donna Lewis,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02e962eb03beb3507c3c2b68f3
Lunch,Billie Eilish,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0271d62ea7ea8a5be92d3c1f62
Drive,Incubus,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0274fad40214d982351347e46e
Domino,Jessie J,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e029900b995cd1a81c35c574ab0
Incomplete,Sisqo,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02227393028d2b83ced8e74d9b
The Letter,The Box Tops,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e025f4604aff952dc7b0a8e511e
Daydream Believer,The Monkees,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0270be5e47188de936fd94782d
Can't Stop,Red Hot Chili Peppers,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e020e8ccba32c6b4edbd0a2ce9b
Soldier,Destiny's Child Featuring T.I. & Lil Wayne,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e025a4df8a804866955ab8c4def
Baby Come Back,Player,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0281eae9a98487ae512df29469
I Just Want To Be Your Everything,Andy Gibb,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e029007e7e22a518d1a8647c70b
Something,The Beatles,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02dc30583ba717007b00cceb25
(I Just) Died In Your Arms,Cutting Crew,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02fb2faa3ed46d1d0124ca325e
Who Knew,P!nk,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e020156b42e6443277454bb30fa
Bad Habit,Steve Lacy,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e026938311000a0e494a26986e5
Your Love,The Outfield,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02ffaeb2f6c1acc0ed7180929a
Cupid,112,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e026b632c6106c8cd4303142d92
Heaven Is A Place On Earth,Belinda Carlisle,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e023d7a9b3dd60f47955a0cb234
Get It Shawty,Lloyd,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02eec376776dc8377060f2be5c
Judas,Lady Gaga,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e024ba15b951a5cff36133ca5bd
Breaking Me,Topic & A7S,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02ca801dab96017456b9847ac2
The Winner Takes It All,ABBA,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e024d08fc99eff4ed52dfce91fa
Freek-A-Leek,Petey Pablo,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02abba73f5c24c0066908196e1
Slow It Down,Benson Boone,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02831949037a1db10b87b005fa
If I Die Young,The Band Perry,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e025726e327fd968a6fb5974350
Unpretty,TLC,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0261ffafd5e31a37336531cf95
Do That To Me One More Time,Captain & Tennille,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02b7ea2976756af1f39dae0313
Just Lose It,Eminem,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e021bec21e57fff76db49e15a70
Butterfly,Crazy Town,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02523e6f09c8962982254de0cd
Summertime,D.J. Jazzy Jeff & The Fresh Prince,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e028f8697f6ee69d4b8ea74c9d6
Indian Reservation (The Lament Of The Cherokee Reservation Indian),The Raiders,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02674c510352f4c9fe82d1d766
Never Say Never,Justin Bieber Featuring Jaden Smith,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0249130b16d4190db1d6822e59
Jolene,Dolly Parton,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0214021e9ab9da5813bc6791cb
I'm With You,Avril Lavigne,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02f7ec724fbf97a30869d06240
Save The Best For Last,Vanessa Williams,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0239eaaca9a95fc2492994a778
Long Cool Woman (In A Black Dress),The Hollies,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e029edcf15aa5f593bc7ced5254
You Needed Me,Anne Murray,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02c9c1d548dd167f2a87182ceb
The Show Goes On,Lupe Fiasco,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0220cac893b7a494f729128dac
My Sharona,The Knack,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02af6b486fa0a2959f79c8acd8
Like You,Bow Wow Featuring Ciara,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02c0e4b61ae442a24e020c67ed
"""Bad, Bad Leroy Brown""",Jim Croce,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e026a7f07f0bf2eaadd24cd0262
It Was A Good Day,Ice Cube,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0255af7e0cd246a50f8cd15194
The Scientist,Coldplay,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02de09e02aa7febf30b7c02d82
Bandit,Juice WRLD & YoungBoy Never Broke Again,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e028b27d35aa2c6dcf99895d664
Dirty Diana,Michael Jackson,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02605223665713cdf285ee0c81
Let's Get It Started,The Black Eyed Peas,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e025db09bde92cc685403d7068f
Reach Out I'll Be There,Four Tops,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0247d4f42187d70ddbaac864a2
Live Like You Were Dying,Tim McGraw,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02e6b859b16a880b851822871d
The Way We Were,Barbra Streisand,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e029c51a1091ef3a71fa482e54e
Rhinestone Cowboy,Glen Campbell,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e027e1bc92612665775f3e747c6
Love Will Keep Us Together,The Captain & Tennille,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02e21a289d04d5f3d623807bee
Nobody Gets Me,SZA,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0216fdde9f6b5606419ca9b7ca
Never Be Like You,Flume Featuring Kai,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02d18aa7480fe7d5f82fc6c466
Turn Me On,David Guetta Featuring Nicki Minaj,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0263bf1cd36632031eb3081cb0
My Oh My,Camila Cabello Featuring DaBaby,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02f8fc9e1b46c32dff21cede72
"Hungry Eyes (From ""Dirty Dancing"")",Eric Carmen,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0256daa802ddbaedf04e8123cc
Poison,Bell Biv DeVoe,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e020ce91190aaea70dd4fe020c4
"Evergreen (Love Theme From ""A Star Is Born"")",Barbra Streisand,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e025a8c83a95f63ffc51d794775
Funkytown,"""Lipps, Inc.""",https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02d81f44fd345122543ae6b652
All Around The World,Lisa Stansfield,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e022a604708f8cc63898ea5e660
The Motto,Tiesto & Ava Max,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02b47fe51d7b639a08c342ca6c
The Longest Time,Billy Joel,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0229c68eb2726f08eca5ba8613
I Want To Hold Your Hand,The Beatles,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e025ef4660298ae29ee18799fc2
Downtown,Petula Clark,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0251c5bc666e98ec2ec7dd303c
I Can See Clearly Now,Johnny Nash,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e024a87eb2baac81b6f4e7f5d8e
Come On Over Baby (All I Want Is You),Christina Aguilera,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02f89996e214be1763b2a9e948
You Light Up My Life,Debby Boone,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02f1261efb05286fadeaa0734b
Caught Up,Usher,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02365b3fb800c19f7ff72602da
You Make Me Feel...,Cobra Starship Featuring Sabi,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02828f34f62f8a89ec393fe8ad
Fall For You,Secondhand Serenade,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0281d2001059645856e186f4f2
Bring Em Out,T.I.,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02dfe8fee228a1aa9476bced26
Shadow Dancing,Andy Gibb,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e024397d8ed9cc4d6b2ad191d2f
Moth To A Flame,Swedish House Mafia & The Weeknd,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02d82b40be0627a65b2d557847
All I Wanna Do,Sheryl Crow,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02b478a8ce3aac61a3675aac2a
Seasons In The Sun,Terry Jacks,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02786aab4cdeed78f47f82b2c4
Dreamlover,Mariah Carey,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e024b509947e48d592bfd0d237b
Over You,Daughtry,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0291eca63cca2e2a766e78f705
"Can't Help Falling In Love (From ""Sliver"")",UB40,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02b184226408f981e3dd17c606
Locked Up,Akon Featuring Styles P.,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02f6e36c5147681093d71b3efe
Car Wash,Rose Royce,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02f2165490d27e56a9a6dddb74
"""Honey, I'm Good.""",Andy Grammer,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0235ab1495cb665ca6f73242d1
Top Of The World,Carpenters,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0275fc0e961ba2028df4787966
Eyes Without A Face,Billy Idol,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02ea07dca8b4ca808c1e5b17fb
Fast Car,Tracy Chapman,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0290b8a540137ee2a718a369f9
Realize,Colbie Caillat,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02d8126126dc45e87c32ad916d
Off The Wall,Michael Jackson,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e022b74bf21c7e4f56758610949
(They Long To Be) Close To You,Carpenters,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02242cec3f8fc8c7fee302aac2
Make It With You,Bread,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02d1d9453e70655e2e2c30da9d
Poison,Alice Cooper,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0234b292a289c635532da02671
Lean On Me,Bill Withers,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0272641ed682401fc46c18ac12
Love Me Again,John Newman,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02b38d10a0f9eabec693d8f96e
Sunday Morning,Maroon 5,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0217b3850d758fff5a2301e537
Shower,Becky G,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02f7f5503cfc6a54d31e65b112
Stuck On You,Elvis Presley With The Jordanaires,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02a26c4b4be6ac72727eb33a45
Still Into You,Paramore,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02fa94e7d8d2480cc906ba4441
By The Way,Red Hot Chili Peppers,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02fdbcee40748537ff80a7af70
Love On Top,Beyonce,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02c3268ba9b7d84737a71e3ed2
Left And Right,Charlie Puth Featuring Jung Kook,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02043168fd87de1ce066b4afa3
Human,The Killers,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02a43cd43ef4f3b2d5413b17f9
(You Drive Me) Crazy,Britney Spears,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0236cf58e3e7cf36a145b1da18
Fame,David Bowie,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02b3bd6493ad6e29dcd2ad5a37
Antidote,Travis Scott,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02d3b5affd8824b4ed301b7137
Say Something,Justin Timberlake Featuring Chris Stapleton,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02d444296aa0ca8fada177e430
